length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_www,https_token,ratio_digits_url,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,domain_with_copyright,domain_registration_length,domain_age,web_traffic,google_index,page_rank
86,23,3,1,10,1,0,0.11627907,3,0,12,5,2,3,2,16,16,15,5.333333333,9.5,4.5,29,1,0,0,0,0,0,100,100,0,0,0,0,-1,0,1,2
50,16,3,0,4,0,1,0.04,3,0,5,3,3,12,3,12,12,9,7,12,5.75,185,0.881081081,0.118918919,0,0.727272727,0.136363636,1,95.91836735,100,0,26.08695652,1,136,3151,0,1,3
43,14,3,0,5,0,1,0.139534884,3,2,6,1,2,2,3,8,8,6,4.666666667,5,4.5,65,0.938461538,0.061538462,0,1,0,1,86.66666667,50,50,100,1,149,7157,2272,1,3
24,15,2,1,3,1,0,0,2,0,3,3,2,2,0,4,4,0,3,3,0,56,1,0,0,0,0,0,100,0,0,100,0,216,1976,1029187,0,2
72,17,1,3,5,0,0,0,1,3,7,1,3,13,3,13,13,10,7.714285714,13,6.833333333,116,0.672413793,0.327586207,3,0.078947368,0.052631579,1,52.38095238,83.33333333,16.66666667,0,1,72,6137,0,1,4
33,24,2,0,3,1,0,0,2,0,2,5,3,3,0,16,16,0,9.5,9.5,0,12,0.333333333,0.666666667,0,0,0,0,11.11111111,0,0,100,0,928,-1,784246,0,1
75,39,3,2,5,1,1,0.08,3,1,8,4,3,3,4,12,12,8,7,8,6,3,1,0,0,0,0,0,100,0,0,0,0,353,11,0,1,0
33,19,2,0,3,0,1,0,2,0,3,0,2,16,2,16,16,3,7,16,2.5,0,0,0,0,0,0,0,0,0,0,0,0,341,-1,0,1,2
40,20,3,0,3,0,0,0.025,3,0,4,0,4,5,4,11,11,6,6.5,8,5,8,1,0,0,0,0,0,100,0,0,0,0,122,1338,22211,1,6
30,15,2,0,4,1,0,0,2,1,4,4,2,3,2,7,7,3,3.75,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,312,2975,0,1,0
81,19,2,0,7,1,1,0.296296296,2,0,6,6,3,3,4,32,11,32,10.66666667,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,196,535,7375648,1,1
56,16,2,0,4,0,0,0,2,0,7,0,2,2,2,9,9,9,5.428571429,5.5,5.4,125,0.952,0.048,0,0.5,0,0,100,100,0,40,0,902,7133,12,0,7
73,14,3,2,7,0,1,0,3,1,10,0,2,3,2,8,7,8,5.4,5,5.5,10,0,1,2,0,0,1,0,0,0,0,0,60,3228,0,1,2
47,12,2,2,4,1,1,0,2,2,6,3,3,3,3,8,4,8,5.166666667,3.5,6,189,0.740740741,0.259259259,2,0.040816327,0.081632653,1,14.28571429,99.15254237,0.847457627,83.33333333,1,375,9121,48,1,7
84,11,3,0,6,1,1,0.166666667,3,0,14,4,2,3,2,9,4,9,4.357142857,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,1,282,8143,704437,0,3
85,18,4,0,4,0,1,0.329411765,3,0,6,2,3,3,3,50,5,50,11.66666667,4.333333333,19,0,0,0,0,0,0,0,0,0,0,0,0,290,-1,0,1,0
42,34,2,0,2,0,0,0,2,1,2,0,8,8,0,21,21,0,14.5,14.5,0,380,0.663157895,0.336842105,1,0.0625,0.0390625,1,85.41666667,45.71428571,54.28571429,50.58823529,1,634,5939,670999,0,4
100,31,2,6,4,0,1,0,2,1,10,2,1,10,1,16,16,10,8,13,6.75,90,0.577777778,0.422222222,1,0.157894737,0,1,50,8.333333333,91.66666667,64.28571429,0,134,7615,2188,0,5
94,21,2,1,10,0,0,0,2,0,12,2,2,7,2,10,9,10,5.916666667,8,5.5,222,0.959459459,0.040540541,0,0.222222222,0,1,88.46153846,0,100,97.2027972,1,182,8217,213,0,8
59,10,3,1,5,0,1,0,3,0,6,0,2,3,2,12,3,12,6.5,3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
27,18,2,0,3,1,0,0,2,1,2,3,3,3,0,11,11,0,7,7,0,13,0.692307692,0.307692308,1,0,0,1,80,0,0,50,0,0,-1,0,1,1
27,18,2,0,3,1,0,0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0,36,0.916666667,0.083333333,0,0.333333333,0.333333333,0,100,100,0,0,1,2642,5028,9583,0,6
65,57,5,0,3,0,1,0.076923077,3,1,5,1,3,3,0,21,21,0,9.8,9.8,0,4,1,0,0,0,0,0,100,0,0,100,0,23,1804,0,1,0
33,12,1,1,3,0,0,0.03030303,1,0,3,0,4,8,4,8,8,7,6.333333333,8,5.5,14,0.714285714,0.285714286,0,0.5,0.25,0,100,0,0,55.55555556,1,165,-1,2087703,0,2
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,7,7,0,5,5,0,80,0.5125,0.4875,1,0.102564103,0,1,42.30769231,17.39130435,82.60869565,71.42857143,1,129,-2,167733,0,2
29,20,3,0,3,1,0,0,3,1,2,3,3,3,0,9,9,0,6,6,0,43,0.325581395,0.674418605,0,0,0.137931034,0,100,0,100,26.92307692,1,732,-1,3520923,0,1
24,16,2,0,3,1,1,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,32,0.75,0.25,0,0.75,0.125,0,83.33333333,20,80,70,1,1658,3091,0,0,0
103,15,1,1,10,0,1,0.223300971,1,1,9,4,2,11,2,32,11,32,9.222222222,11,9,123,0.073170732,0.926829268,14,0.00877193,0.043859649,1,3.846153846,0,100,16.66666667,1,144,2048,0,1,0
39,16,2,0,3,1,0,0,2,0,3,4,3,3,14,14,8,14,8.333333333,5.5,14,129,0.426356589,0.573643411,9,0,0,1,26.66666667,0,100,100,0,2807,8517,8,0,10
91,11,2,6,5,0,1,0,2,0,11,3,3,7,3,9,7,9,6.363636364,7,6.3,4,0.75,0.25,0,0,0,0,0,100,0,100,0,280,1546,9488655,1,1
43,16,2,0,4,0,0,0,2,0,5,1,2,2,4,9,9,7,5.4,5.5,5.333333333,593,0.939291737,0.060708263,0,0.472222222,0.138888889,0,100,100,0,75.51020408,1,902,7133,12,0,7
30,21,2,0,3,0,0,0,2,2,2,1,8,8,0,8,8,0,8,8,0,32,0.875,0.125,1,0,0,1,87.5,0,0,0,0,2047,3066,3617,0,7
45,26,2,0,3,1,1,0.155555556,2,1,4,6,2,3,2,18,18,7,7.5,10.5,4.5,201,0.865671642,0.134328358,0,0.148148148,0.518518519,1,42.10526316,100,0,50,1,162,7874,1457,0,5
22,12,1,0,4,0,1,0,1,1,2,0,1,9,1,9,9,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
32,23,2,0,3,0,0,0.09375,2,0,2,1,8,8,0,10,10,0,9,9,0,14,0.071428571,0.928571429,0,0.230769231,0,1,0,0,0,14.28571429,0,374,7295,0,1,5
38,30,2,0,3,0,1,0,2,0,2,1,9,9,0,16,16,0,12.5,12.5,0,6,1,0,0,0,0,0,100,100,0,0,0,2160,8431,0,1,5
59,25,3,0,4,1,1,0,3,2,6,6,3,3,4,17,17,7,7.166666667,10,5.75,225,0.755555556,0.244444444,0,0.036363636,0,1,33.33333333,0,100,0,0,214,8919,332188,1,4
62,29,4,0,4,1,1,0,3,1,7,4,3,3,3,21,21,7,6.428571429,12,4.2,0,0,0,0,0,0,0,0,0,0,0,0,222,2335,0,1,2
61,13,1,3,6,0,1,0.081967213,1,1,7,1,3,9,3,9,9,8,6.142857143,9,5.666666667,85,0.8,0.2,0,0.117647059,0.294117647,1,50,0,100,66.66666667,0,79,9052,2790,0,7
37,10,2,0,5,0,1,0,2,0,5,0,3,7,3,7,7,5,4.6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1164,6153,0,1,3
62,12,1,0,4,0,0,0,1,0,6,1,6,9,6,9,9,8,7.5,9,7.2,1326,0.99321267,0.00678733,0,0.555555556,0.111111111,0,73.33333333,100,0,86.84210526,1,393,4812,287489,0,2
31,16,2,0,4,1,1,0,2,1,3,3,3,3,6,8,8,6,5.666666667,5.5,6,107,0.878504673,0.121495327,2,0.230769231,0,1,66.66666667,100,0,20,0,1266,9325,1394,0,6
23,15,2,0,3,1,1,0,2,1,2,4,3,3,0,7,7,0,5,5,0,206,0.844660194,0.155339806,3,0.1875,0,1,76,100,0,13.04347826,1,36,1059,629814,0,4
55,33,7,0,3,1,0,0,3,0,7,4,1,3,1,19,19,4,5,8.333333333,2.5,26,0.884615385,0.115384615,0,0,0,1,75,50,50,100,1,364,1,0,1,0
22,13,2,0,3,1,0,0,2,1,2,3,3,3,0,5,5,0,4,4,0,184,0.89673913,0.10326087,0,0.210526316,0.210526316,1,70.83333333,97.43589744,2.564102564,16.66666667,0,374,7542,543661,0,3
50,23,2,1,4,1,0,0,2,0,5,4,3,3,7,10,7,10,6.8,5.666666667,8.5,281,0.761565836,0.238434164,0,0.253731343,0.28358209,1,31.25,100,0,34.21052632,1,197,7839,606,0,6
29,13,1,0,4,0,1,0,1,1,3,0,1,9,1,9,9,5,5,9,3,133,0.902255639,0.097744361,0,0.153846154,0,0,94.91525424,76.92307692,23.07692308,30,0,292,1899,507771,1,1
31,20,2,0,4,1,1,0.096774194,2,2,3,3,2,3,2,12,12,2,5.666666667,7.5,2,14,1,0,0,0,0,0,100,0,0,0,0,253,111,2847770,0,0
64,12,4,0,6,0,0,0,3,0,8,8,2,2,3,12,3,12,5.75,2.333333333,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,15992,0,4
41,16,2,0,4,0,0,0,2,0,5,0,2,2,4,9,9,5,5,5.5,4.666666667,1133,0.939099735,0.060900265,0,0.304347826,0.275362319,0,100,100,0,67.45283019,1,903,7132,12,0,7
46,21,2,0,5,1,1,0.195652174,2,1,5,3,1,3,1,13,13,8,6.2,8,5,184,0.298913043,0.701086957,8,0.046511628,0,1,23.52941176,0,100,20.83333333,1,827,2824,0,1,0
65,15,2,0,6,1,0,0.030769231,2,0,9,3,1,3,1,8,7,8,4.777777778,5,4.714285714,0,0,0,0,0,0,0,0,0,0,0,0,127,603,0,1,2
61,17,3,3,3,1,1,0,3,1,7,6,3,3,4,10,9,10,6.285714286,6,6.4,261,0.727969349,0.272030651,0,0,0.056338028,1,20.93023256,100,0,100,0,231,6708,67890,0,5
78,14,2,0,4,0,1,0.192307692,2,0,5,3,3,7,3,32,7,32,11.8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,0,1,1
58,24,5,0,3,0,0,0.051724138,3,0,7,1,1,1,3,17,7,17,5.714285714,4.25,7.666666667,22,0.181818182,0.818181818,1,0.277777778,0,1,0,16.66666667,83.33333333,25,1,217,5627,0,1,5
39,30,2,2,3,1,0,0,2,0,4,3,3,3,0,9,9,0,6,6,0,70,0.885714286,0.114285714,1,0,0,1,0,100,0,75,1,0,-1,0,0,2
21,12,2,0,3,1,0,0,2,0,2,3,3,3,0,5,5,0,4,4,0,172,0.959302326,0.040697674,0,0.142857143,0.142857143,0,100,100,0,46.15384615,1,0,8854,330836,0,4
37,30,4,0,2,0,1,0,3,0,4,0,3,3,0,8,8,0,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,236,129,0,1,0
36,15,2,0,5,0,1,0,2,0,3,0,4,9,4,9,9,7,6.666666667,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,616,7419,0,1,3
53,12,1,2,7,0,1,0.150943396,1,1,7,1,2,8,2,8,8,8,5,8,4.5,168,0.80952381,0.19047619,0,0.375,0.09375,0,61.53846154,22.22222222,77.77777778,25.92592593,0,2186,5484,1338,0,7
32,24,2,0,3,1,1,0,2,1,2,3,3,3,0,16,16,0,9.5,9.5,0,33,0.878787879,0.121212121,0,0.75,0.25,0,88.88888889,0,0,72.72727273,1,83,-1,461672,0,4
52,14,2,0,3,0,0,0.057692308,2,0,5,3,3,3,8,10,5,10,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,2430,1953,4365,1,3
35,27,2,0,3,0,1,0.085714286,2,0,2,1,8,8,0,14,14,0,11,11,0,22,0.318181818,0.681818182,3,0,0,1,50,0,0,0,0,371,7298,0,1,5
164,24,2,1,5,0,1,0.06097561,2,0,9,1,3,7,3,92,13,92,16.11111111,10,17.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,1,0
48,23,3,0,3,1,1,0.020833333,3,0,6,4,1,3,1,15,15,5,5.333333333,9,3.5,18,0.833333333,0.166666667,0,0,1,1,83.33333333,0,0,100,0,362,3,0,1,0
99,25,3,3,6,1,1,0.01010101,3,4,11,4,3,3,3,18,11,18,7.090909091,6.333333333,7.375,99,0.888888889,0.111111111,0,0.090909091,0.090909091,1,66.66666667,100,0,55.55555556,1,3131,7455,0,0,5
83,31,3,1,6,1,0,0,3,0,8,3,3,3,4,23,23,9,8,13,6.333333333,335,0.904477612,0.095522388,1,0.0625,0.4375,1,96.62921348,59.09090909,40.90909091,67.85714286,1,724,5119,41424,0,4
54,16,2,0,6,0,1,0,2,0,6,1,4,12,4,12,12,7,6.333333333,12,5.2,18,0.166666667,0.833333333,3,0,0,0,0,16.66666667,83.33333333,100,1,96,1731,2301844,1,2
32,24,2,0,3,0,1,0,2,0,2,3,7,7,0,12,12,0,9.5,9.5,0,22,0.772727273,0.227272727,0,0,0,0,75,50,50,0,0,786,5058,77435,0,4
32,24,2,0,3,1,1,0,2,0,2,3,3,3,0,16,16,0,9.5,9.5,0,49,0.428571429,0.571428571,0,0.285714286,0.107142857,0,75,0,0,20.58823529,1,228,2329,3474559,0,1
121,46,5,0,4,1,0,0.165289256,3,1,12,4,2,3,2,17,13,17,7.916666667,7.6,8.142857143,4,1,0,0,0,0,0,100,0,0,100,0,14,4004,5828815,1,0
54,18,3,0,5,0,1,0,3,1,5,2,4,12,4,12,12,10,7.4,12,6.25,130,0.884615385,0.115384615,1,0.133333333,0,1,95.65217391,75,25,21.42857143,1,669,-1,8902890,1,4
51,10,3,2,7,0,0,0,3,0,8,0,1,4,1,8,4,8,3.625,4,3.571428571,78,0.987179487,0.012820513,0,1,0,0,100,100,0,97.2972973,0,131,2791,9050107,1,0
43,24,2,0,4,0,0,0.023255814,2,0,3,0,7,7,9,12,12,9,9.333333333,9.5,9,35,0.914285714,0.085714286,1,0,0,1,94.11764706,100,0,0,0,72,6867,306936,1,4
32,11,1,0,5,0,1,0,1,0,3,0,4,8,4,8,8,7,6.333333333,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,159,3493,0,1,0
35,27,2,2,3,0,1,0,2,0,4,1,2,2,0,8,8,0,4,4,0,7,0.857142857,0.142857143,0,1,0,0,100,0,0,0,0,0,-1,77586,1,1
55,29,5,1,4,0,1,0.018181818,3,0,8,2,1,1,2,12,12,7,4.625,5.5,3.75,21,0.19047619,0.80952381,1,0.176470588,0,1,0,20,80,25,1,228,5616,0,1,5
53,19,2,0,4,1,1,0.037735849,2,1,5,3,3,3,7,11,11,10,7.6,7,8,212,0.580188679,0.419811321,2,0,0.011235955,1,64.70588235,79.16666667,20.83333333,10.84337349,1,633,6672,6923,1,5
57,16,2,0,4,0,0,0,2,0,7,1,2,2,4,9,9,7,5.571428571,5.5,5.6,686,0.970845481,0.029154519,0,0.35,0.15,0,100,100,0,70.14925373,1,901,7133,12,0,7
32,24,2,0,3,1,1,0,2,1,2,3,3,3,0,16,16,0,9.5,9.5,0,110,0.281818182,0.718181818,1,0.544303797,0,1,28.94736842,46.15384615,53.84615385,38.57142857,0,2944,5092,969082,0,4
96,17,2,1,9,0,1,0,2,0,12,2,2,14,2,14,14,13,6.25,14,5.545454545,6,0.333333333,0.666666667,0,0,0,1,50,0,100,0,0,139,4609,0,1,3
486,11,10,13,5,0,0,0.456790123,3,0,31,29,2,8,2,85,8,85,14.29032258,8,14.5,17,1,0,0,0,0,0,100,100,0,0,0,341,-2,0,1,0
78,16,5,1,5,0,1,0,3,0,12,1,2,2,2,9,9,9,4.666666667,5.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,23,342,0,1,0
127,50,4,1,4,0,0,0.165354331,3,1,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3992,5697976,1,0
89,19,1,5,6,0,0,0.02247191,1,0,9,2,4,15,4,15,15,10,7.555555556,15,6.625,44,0.659090909,0.340909091,2,0.133333333,0.133333333,1,64.28571429,0,100,66.66666667,1,150,2041,493547,1,3
37,29,2,0,3,1,1,0,2,2,2,3,3,3,0,21,21,0,12,12,0,63,0.047619048,0.952380952,3,0.4,0.033333333,1,6.666666667,0,100,6.666666667,1,275,4108,0,0,2
59,31,2,0,4,0,1,0,2,1,4,1,9,10,9,16,16,10,11.25,13,9.5,78,0.602564103,0.397435897,1,0.096774194,0.064516129,1,50,8.333333333,91.66666667,73.33333333,0,133,7615,2188,0,5
71,14,2,3,7,1,0,0.056338028,2,1,10,3,1,3,1,11,7,11,5.1,5,5.125,11,1,0,0,0,0,0,100,100,0,0,1,129,7199,1778,0,5
54,17,3,0,3,1,1,0.240740741,3,1,6,6,3,3,3,13,9,13,6.333333333,6,6.5,709,0.977433004,0.022566996,2,0.5,0,1,79.31034483,100,0,86.66666667,0,205,9293,148445,0,5
59,21,4,0,5,0,1,0.06779661,3,0,8,2,3,4,3,9,7,9,5.125,5,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,12648,4424,0,5
51,16,3,2,3,1,1,0,3,1,6,3,3,3,4,13,4,13,5.833333333,3.333333333,8.333333333,37,0.594594595,0.405405405,2,0.333333333,0.133333333,1,81.81818182,0,0,50,0,298,5910,86615,0,5
76,21,2,1,9,1,1,0.013157895,2,1,9,3,2,3,2,13,13,13,6.222222222,8,5.714285714,45,1,0,0,0,0,0,100,100,0,100,0,190,175,0,1,0
61,21,2,0,4,0,0,0.147540984,2,1,8,2,1,5,1,11,11,7,5.25,8,4.333333333,158,1,0,0,0,0,0,100,100,0,100,0,209,12210,50,0,8
29,21,2,0,3,1,1,0,2,1,2,4,3,3,0,13,13,0,8,8,0,30,0.266666667,0.733333333,1,0.272727273,0.090909091,1,60,0,0,10.52631579,0,1884,7246,1115708,0,4
71,28,2,3,4,0,1,0,2,1,7,2,3,10,3,13,13,10,7.714285714,11.5,6.2,113,0.628318584,0.371681416,1,0.023809524,0.023809524,1,52.94117647,4.347826087,95.65217391,83.63636364,0,131,7617,2187,0,5
45,15,1,1,4,0,0,0.088888889,1,0,4,0,4,12,4,12,12,8,7.75,12,6.333333333,73,1,0,0,0,0,0,100,100,0,100,0,101,1726,167115,1,4
104,23,2,10,5,1,1,0,2,1,14,4,1,3,1,15,15,12,5.642857143,9,5.083333333,149,0.89261745,0.10738255,2,0.3125,0,1,86.66666667,100,0,89.61038961,1,696,8434,3790,0,6
38,12,2,0,5,1,1,0.184210526,2,3,4,4,3,3,7,9,4,9,5.75,3.5,8,1067,0.868791003,0.131208997,9,0,0,1,0,0,100,40,1,1261,8965,70,1,8
51,23,2,1,4,0,0,0,2,0,6,5,2,2,2,14,14,7,5.333333333,8,4,237,0.852320675,0.147679325,2,0.114285714,0.028571429,1,88.23529412,0,0,84.32432432,1,361,4,0,1,0
85,21,2,1,9,0,0,0,2,0,11,1,2,7,2,10,9,10,5.727272727,8,5.222222222,340,0.961764706,0.038235294,0,0.076923077,0,1,88.46153846,0,0,96.5648855,1,185,8215,216,0,8
34,26,2,0,3,1,1,0,2,2,2,3,3,3,0,18,18,0,10.5,10.5,0,222,0.761261261,0.238738739,1,0.075471698,0,1,52.38095238,93.93939394,6.060606061,38.29787234,0,427,6512,0,0,2
52,20,4,1,3,0,0,0.057692308,3,0,8,2,2,3,2,6,6,6,4,4.666666667,3.6,7,0.857142857,0.142857143,0,0,0,0,100,0,0,0,0,170,560,0,1,2
76,15,2,4,5,1,0,0,2,0,9,4,3,3,6,8,7,8,6.222222222,5,6.571428571,72,0.833333333,0.166666667,0,0.25,0,0,100,50,50,61.53846154,0,357,9504,2040,0,6
35,9,3,0,4,0,1,0,3,0,4,1,3,3,4,7,3,7,4.75,3,5.333333333,111,0.972972973,0.027027027,0,0.333333333,0,0,100,100,0,75,1,0,7975,326461,1,5
41,17,2,0,5,1,1,0,2,0,4,4,3,3,6,9,9,8,6.5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,0,1,0
31,22,2,2,3,1,0,0,2,0,4,4,2,2,0,6,6,0,3.75,3.75,0,189,0.968253968,0.031746032,0,0,0,1,75,0,100,100,1,181,4567,1077782,0,3
110,15,2,13,3,1,1,0.1,2,1,16,3,3,3,3,10,7,10,5.25,5,5.285714286,147,0.442176871,0.557823129,0,0.170731707,0.548780488,1,32.69230769,0,100,12.5,0,140,5339,11068,0,6
75,14,4,2,3,1,0,0.053333333,3,0,13,5,2,3,2,8,6,8,3.923076923,4.5,3.818181818,5,0.4,0.6,0,0.666666667,0,0,0,0,100,0,0,1048,5160,115,1,8
33,26,2,0,2,0,1,0,2,0,2,0,8,8,0,13,13,0,10.5,10.5,0,204,0.534313725,0.465686275,3,0.410526316,0,1,0,0,100,64.96815287,0,373,7296,875896,0,5
69,15,2,2,6,0,1,0,2,0,8,1,2,11,2,11,11,10,6.375,11,5.714285714,40,0.2,0.8,2,0.625,0,1,12.5,0,100,9.090909091,1,307,1884,0,1,0
29,20,2,0,3,0,0,0,2,0,2,0,5,5,0,11,11,0,8,8,0,8,1,0,0,0,0,0,100,0,0,0,0,124,1337,20989,1,6
32,23,2,1,3,0,0,0,2,0,3,1,3,3,0,8,8,0,5.666666667,5.666666667,0,84,0.535714286,0.464285714,3,0.102564103,0.051282051,1,36.36363636,0,100,75.75757576,0,371,7298,0,0,5
42,20,3,2,4,1,0,0,3,1,6,6,2,2,2,9,9,4,4,4.666666667,3.333333333,102,0.941176471,0.058823529,0,0,0,0,68.75,66.66666667,33.33333333,0,0,0,-1,4248,0,5
46,33,2,0,3,0,0,0,2,0,3,1,1,6,1,22,22,1,9.666666667,14,1,22,1,0,0,0,0,0,100,0,0,0,0,1048,5160,0,0,8
52,14,3,0,3,1,1,0,3,1,5,3,3,3,3,14,6,14,7.4,4.5,9.333333333,37,0.918918919,0.081081081,0,0,0,0,100,100,0,62.5,0,189,5290,1547,1,5
40,19,3,0,4,1,1,0,3,0,5,3,3,3,3,11,11,5,5,7,3.666666667,11,1,0,0,0,0,0,100,100,0,100,0,315,2241,0,1,3
60,24,3,0,5,0,1,0,3,1,7,2,2,5,2,11,11,10,5.571428571,8,4.6,421,0.180522565,0.819477435,12,0.107246377,0.005797101,1,21.73913043,0,100,19.13357401,1,1802,-1,837228,1,0
20,4,1,0,3,0,0,0.15,1,1,2,0,1,1,7,7,1,7,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1083622,1,7
40,32,2,1,3,0,1,0.05,2,0,3,0,6,6,0,15,15,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,279,86,0,1,0
44,28,2,0,4,0,1,0,2,1,4,0,2,6,2,17,17,5,7.5,11.5,3.5,22,0.227272727,0.772727273,0,0.294117647,0.588235294,1,0,0,100,30.76923077,1,198,2724,0,1,0
27,15,2,0,4,1,0,0,2,0,3,3,2,3,2,7,7,2,4,5,2,10,1,0,0,0,0,0,0,0,0,100,0,250,5958,0,0,2
44,18,1,0,5,0,0,0,1,0,3,1,4,14,4,14,14,11,9.666666667,14,7.5,13,0.846153846,0.153846154,0,0,0,0,60,100,0,0,0,104,261,8774851,1,0
42,34,2,1,3,0,1,0,2,1,3,0,8,8,0,12,12,0,9.333333333,9.333333333,0,115,0.652173913,0.347826087,4,0.2,0,1,22.22222222,0,100,80,0,373,7296,603548,0,5
49,22,3,1,5,0,0,0,3,0,7,1,2,3,2,8,8,6,4.428571429,5.333333333,3.75,11,0.454545455,0.545454545,0,1,0.333333333,0,100,100,0,0,1,608,8157,2390594,1,4
39,16,1,0,4,0,1,0.102564103,1,0,4,2,3,12,3,12,12,5,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,230,-1,0,1,0
19,11,2,0,3,0,1,0.157894737,2,0,2,0,1,1,0,5,5,0,3,3,0,45,1,0,0,0,0,0,100,100,0,0,1,94,1733,0,1,0
64,39,5,1,4,1,0,0,3,0,7,3,2,2,3,14,14,6,6.142857143,7.25,4.666666667,23,0.956521739,0.043478261,0,1,0,0,100,100,0,66.66666667,1,96,-1,0,1,1
52,16,2,2,5,1,0,0.076923077,2,0,7,3,3,3,3,8,8,6,4.857142857,5.5,4.6,254,0.952755906,0.047244094,0,0.25,0.333333333,0,0,100,0,77.55102041,0,642,6298,5126,0,6
42,34,3,2,3,0,1,0,3,0,5,2,3,3,0,8,8,0,5.2,5.2,0,10,0.3,0.7,2,0.142857143,0,1,0,100,0,0,0,74,657,0,1,0
22,13,2,0,3,1,0,0,2,0,2,3,3,3,0,5,5,0,4,4,0,64,0.3125,0.6875,0,0.045454545,0,0,88.88888889,0,0,20.37037037,1,166,3122,1237904,0,5
52,26,2,0,4,1,1,0,2,1,4,3,3,3,7,18,18,10,9.5,10.5,8.5,137,0.810218978,0.189781022,0,0.192307692,0,0,87.5,90,10,25,1,259,6681,12866,0,5
59,21,2,4,5,1,1,0,2,1,8,4,2,3,2,13,13,6,5,8,4,207,0.937198068,0.062801932,0,0.615384615,0.076923077,0,100,100,0,53.57142857,1,333,5511,1300,0,7
51,42,2,2,3,0,0,0,2,0,4,1,6,6,0,14,14,0,8.75,8.75,0,7,0.428571429,0.571428571,1,0,0,1,0,0,0,100,0,36,2155,0,0,0
61,28,2,2,4,1,1,0,2,3,5,4,3,3,4,20,20,10,9,11.5,7.333333333,177,0.830508475,0.169491525,2,0.066666667,0,1,66.66666667,0,100,22.72727273,0,327,6977,1264128,0,4
51,23,2,1,5,1,0,0,2,0,6,3,3,3,4,9,9,7,5.666666667,5.666666667,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1732,3747,0,0,2
49,14,1,0,4,0,1,0,1,1,6,0,3,11,3,11,11,6,5.666666667,11,4.6,7,0.857142857,0.142857143,0,1,0,0,100,0,0,50,1,0,-1,4956499,1,2
102,13,2,1,10,0,1,0.049019608,2,0,10,4,4,5,4,14,5,14,7.7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,21,3632,0,1,0
41,20,3,0,3,0,1,0.048780488,3,1,4,0,4,5,4,11,11,8,7,8,6,8,1,0,0,0,0,0,100,0,0,0,0,123,1337,20989,1,6
103,18,3,11,6,1,1,0.067961165,3,2,16,5,2,3,2,12,8,12,4.625,5.5,4.5,128,0.8125,0.1875,0,0.166666667,0,1,84.84848485,83.33333333,16.66666667,46.15384615,1,51,8759,5347,1,5
93,14,3,1,6,0,1,0.290322581,3,0,8,2,1,1,2,56,5,56,9.5,3,13.4,10,0.6,0.4,0,0.25,0,1,50,100,0,50,0,303,62,0,1,0
26,8,1,0,4,0,1,0,1,0,3,0,4,4,4,5,4,5,4.333333333,4,4.5,33,0.909090909,0.090909091,1,0,0,1,88.88888889,0,0,100,0,0,-1,1782754,1,1
59,19,2,1,5,0,1,0,2,1,6,0,2,15,2,15,15,11,7.166666667,15,5.6,4,1,0,0,0,0,0,100,0,0,100,0,307,2249,0,1,0
36,21,1,0,3,0,0,0.027777778,1,1,2,0,6,17,6,17,17,6,11.5,17,6,47,0.638297872,0.361702128,0,0.647058824,0.058823529,1,95.23809524,100,0,6.666666667,1,184,1276,0,1,1
